clip,class_id,split,status,frames,fps,pose_rate,face_rate,lh_rate,rh_rate,any_hand_rate,brightness,seconds
0/16.MOV,0,test,ok,244,60.0,1.0,1.0,0.0,0.463,0.463,1.0,22.3
77/4.MOV,77,test,ok,244,60.0,1.0,1.0,0.0,0.299,0.299,1.0,22.1
6/14.MOV,6,test,ok,243,60.0,1.0,1.0,0.436,0.37,0.449,1.0,22.4
55/11.MOV,55,test,ok,244,60.0,1.0,1.0,0.189,0.201,0.307,1.0,22.5
51/15.MOV,51,test,ok,242,60.0,1.0,1.0,0.0,0.31,0.31,1.0,22.3
50/19.MOV,50,test,ok,243,60.0,1.0,1.0,0.0,0.366,0.366,1.0,22.0
74/19.MOV,74,test,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,21.5
89/5.MOV,89,test,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,21.9
8/9.MOV,8,test,ok,243,60.0,1.0,1.0,0.0,0.317,0.317,1.0,21.9
20/17.MOV,20,test,ok,244,60.0,1.0,1.0,0.0,0.357,0.357,1.0,22.6
4/5.MOV,4,test,ok,244,60.0,1.0,1.0,0.283,0.381,0.41,1.0,21.1
22/11.MOV,22,test,ok,244,60.0,1.0,1.0,0.0,0.242,0.242,1.0,21.9
51/17.MOV,51,test,ok,242,60.0,1.0,1.0,0.0,0.343,0.343,1.0,22.4
76/16.MOV,76,test,ok,244,60.0,1.0,1.0,0.0,0.336,0.336,1.0,22.0
8/19.MOV,8,test,ok,243,60.0,1.0,1.0,0.255,0.263,0.263,1.0,22.1
91/5.MOV,91,test,ok,243,60.0,1.0,1.0,0.387,0.366,0.395,1.0,22.2
96/19.MOV,96,test,ok,244,60.0,1.0,1.0,0.344,0.357,0.365,1.0,22.7
53/2.MOV,53,test,ok,244,60.0,1.0,1.0,0.0,0.246,0.246,1.0,23.3
50/2.MOV,50,test,ok,243,60.0,1.0,1.0,0.0,0.309,0.309,1.0,23.4
66/5.MOV,66,test,ok,244,60.0,1.0,1.0,0.0,0.32,0.32,1.0,24.1
15/18.MOV,15,test,ok,243,60.0,1.0,1.0,0.0,0.374,0.374,1.0,24.3
91/16.MOV,91,test,ok,243,60.0,1.0,1.0,0.424,0.387,0.473,1.0,28.7
0/1.MOV,0,test,ok,244,60.0,1.0,1.0,0.0,0.496,0.496,1.0,28.5
12/14.MOV,12,test,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,33.0
86/3.MOV,86,test,ok,244,60.0,1.0,1.0,0.361,0.352,0.365,1.0,33.8
54/0.MOV,54,test,ok,244,60.0,1.0,1.0,0.398,0.275,0.443,1.0,37.7
74/10.MOV,74,test,ok,244,60.0,1.0,1.0,0.0,0.32,0.32,1.0,38.6
13/9.MOV,13,test,ok,244,60.0,1.0,1.0,0.0,0.41,0.41,1.0,33.8
62/15.MOV,62,test,ok,244,60.0,1.0,1.0,0.0,0.344,0.344,1.0,34.9
24/17.MOV,24,test,ok,244,60.0,1.0,1.0,0.0,0.238,0.238,1.0,30.0
66/12.MOV,66,test,ok,244,60.0,1.0,1.0,0.0,0.266,0.266,1.0,28.9
55/7.MOV,55,test,ok,244,60.0,1.0,1.0,0.156,0.332,0.344,1.0,25.5
19/1.MOV,19,test,ok,243,60.0,1.0,1.0,0.0,0.276,0.276,1.0,25.2
16/9.MOV,16,test,ok,243,60.0,1.0,1.0,0.0,0.325,0.325,1.0,24.6
18/11.MOV,18,test,ok,243,60.0,1.0,1.0,0.177,0.395,0.395,1.0,24.1
18/4.MOV,18,test,ok,243,60.0,1.0,1.0,0.263,0.259,0.399,1.0,25.4
14/12.MOV,14,test,ok,244,60.0,1.0,1.0,0.0,0.316,0.316,1.0,25.6
65/18.MOV,65,test,ok,244,60.0,1.0,1.0,0.0,0.41,0.41,1.0,23.3
3/4.MOV,3,test,ok,244,60.0,1.0,1.0,0.0,0.336,0.336,1.0,23.4
74/3.MOV,74,test,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,23.1
13/6.MOV,13,test,ok,244,60.0,1.0,1.0,0.0,0.365,0.365,1.0,23.3
21/17.MOV,21,test,ok,244,60.0,1.0,1.0,0.0,0.324,0.324,1.0,22.7
16/5.MOV,16,test,ok,243,60.0,1.0,1.0,0.0,0.329,0.329,1.0,22.4
51/18.MOV,51,test,ok,242,60.0,1.0,1.0,0.0,0.322,0.322,1.0,23.6
95/10.MOV,95,test,ok,245,60.0,1.0,1.0,0.004,0.331,0.331,1.0,23.3
4/17.MOV,4,test,ok,243,60.0,1.0,1.0,0.305,0.453,0.469,1.0,23.2
11/1.MOV,11,test,ok,244,60.0,1.0,1.0,0.0,0.439,0.439,1.0,22.9
13/15.MOV,13,test,ok,244,60.0,1.0,1.0,0.0,0.316,0.316,1.0,23.4
4/4.MOV,4,test,ok,243,60.0,1.0,1.0,0.288,0.461,0.465,1.0,23.1
10/7.MOV,10,test,ok,244,60.0,1.0,1.0,0.0,0.283,0.283,1.0,23.9
55/13.MOV,55,test,ok,244,60.0,1.0,1.0,0.102,0.225,0.283,1.0,24.2
23/3.MOV,23,test,ok,244,60.0,1.0,1.0,0.0,0.283,0.283,1.0,23.8
63/13.MOV,63,test,ok,244,60.0,1.0,1.0,0.0,0.316,0.316,1.0,24.3
17/17.MOV,17,test,ok,243,60.0,1.0,1.0,0.346,0.267,0.346,1.0,24.4
22/13.MOV,22,test,ok,244,60.0,1.0,1.0,0.0,0.242,0.242,1.0,24.2
7/16.MOV,7,test,ok,243,60.0,1.0,1.0,0.465,0.469,0.473,1.0,22.2
72/2.MOV,72,test,ok,244,60.0,1.0,1.0,0.0,0.291,0.291,1.0,23.1
10/14.MOV,10,test,ok,244,60.0,1.0,1.0,0.0,0.348,0.348,1.0,23.5
10/18.MOV,10,test,ok,244,60.0,1.0,1.0,0.0,0.316,0.316,1.0,22.9
6/20.MOV,6,test,ok,243,60.0,1.0,1.0,0.687,0.724,0.728,1.0,22.1
50/5.MOV,50,test,ok,243,60.0,1.0,1.0,0.0,0.329,0.329,1.0,22.7
23/14.MOV,23,test,ok,244,60.0,1.0,1.0,0.0,0.242,0.242,1.0,23.6
7/9.MOV,7,test,ok,243,60.0,1.0,1.0,0.276,0.267,0.28,1.0,21.8
52/18.MOV,52,test,ok,244,60.0,1.0,1.0,0.0,0.398,0.398,1.0,23.6
64/19.MOV,64,test,ok,244,60.0,1.0,1.0,0.0,0.398,0.398,1.0,23.8
77/6.MOV,77,test,ok,244,60.0,1.0,1.0,0.0,0.402,0.402,1.0,23.9
86/17.MOV,86,test,ok,244,60.0,1.0,1.0,0.324,0.336,0.336,1.0,24.2
12/16.MOV,12,test,ok,244,60.0,1.0,1.0,0.0,0.402,0.402,1.0,23.6
24/19.MOV,24,test,ok,244,60.0,1.0,1.0,0.0,0.463,0.463,1.0,23.5
77/19.MOV,77,test,ok,244,60.0,1.0,1.0,0.0,0.406,0.406,1.0,23.3
67/10.MOV,67,test,ok,244,60.0,1.0,1.0,0.0,0.258,0.258,1.0,23.2
64/3.MOV,64,test,ok,244,60.0,1.0,1.0,0.0,0.402,0.402,1.0,22.6
63/18.MOV,63,test,ok,244,60.0,1.0,1.0,0.0,0.221,0.221,1.0,22.8
72/1.MOV,72,test,ok,245,60.0,1.0,1.0,0.0,0.339,0.339,1.0,21.8
95/1.MOV,95,test,ok,245,60.0,1.0,1.0,0.0,0.347,0.347,1.0,22.1
56/7.MOV,56,test,ok,243,60.0,1.0,1.0,0.0,0.296,0.296,1.0,21.7
9/4.MOV,9,test,ok,242,60.0,1.0,1.0,0.004,0.475,0.475,1.0,22.3
86/7.MOV,86,test,ok,244,60.0,1.0,1.0,0.324,0.303,0.324,1.0,22.2
9/15.MOV,9,test,ok,246,60.0,1.0,1.0,0.0,0.455,0.455,1.0,22.0
0/14.MOV,0,test,ok,244,60.0,1.0,1.0,0.0,0.41,0.41,1.0,22.3
15/17.MOV,15,test,ok,243,60.0,1.0,1.0,0.0,0.333,0.333,1.0,22.3
95/12.MOV,95,test,ok,244,60.0,1.0,1.0,0.0,0.324,0.324,1.0,22.5
52/9.MOV,52,test,ok,244,60.0,1.0,1.0,0.0,0.25,0.25,1.0,21.4
95/17.MOV,95,test,ok,244,60.0,1.0,1.0,0.0,0.332,0.332,1.0,22.6
14/5.MOV,14,test,ok,244,60.0,1.0,1.0,0.0,0.283,0.283,1.0,22.7
51/5.MOV,51,test,ok,243,60.0,1.0,1.0,0.0,0.337,0.337,1.0,23.1
76/15.MOV,76,test,ok,244,60.0,1.0,1.0,0.0,0.299,0.299,1.0,23.0
89/2.MOV,89,test,ok,244,60.0,1.0,1.0,0.0,0.398,0.398,1.0,23.7
23/15.MOV,23,test,ok,244,60.0,1.0,1.0,0.0,0.275,0.275,1.0,22.9
89/19.MOV,89,test,ok,244,60.0,1.0,1.0,0.156,0.693,0.693,1.0,22.6
7/15.MOV,7,test,ok,243,60.0,1.0,1.0,0.407,0.416,0.416,1.0,23.2
17/12.MOV,17,test,ok,243,60.0,1.0,1.0,0.156,0.206,0.21,1.0,23.0
85/14.MOV,85,test,ok,244,60.0,1.0,1.0,0.332,0.303,0.332,1.0,23.1
17/15.MOV,17,test,ok,243,60.0,1.0,1.0,0.214,0.263,0.276,1.0,22.8
20/14.MOV,20,test,ok,244,60.0,1.0,1.0,0.0,0.221,0.221,1.0,22.7
57/7.MOV,57,test,ok,243,60.0,1.0,1.0,0.0,0.276,0.276,1.0,21.7
52/13.MOV,52,test,ok,244,60.0,1.0,1.0,0.0,0.279,0.279,1.0,23.5
86/8.MOV,86,test,ok,244,60.0,1.0,1.0,0.324,0.32,0.332,1.0,23.3
18/2.MOV,18,test,ok,243,60.0,1.0,1.0,0.23,0.346,0.42,1.0,23.1
12/11.MOV,12,test,ok,244,60.0,1.0,1.0,0.0,0.307,0.307,1.0,23.1
18/3.MOV,18,test,ok,243,60.0,1.0,1.0,0.325,0.313,0.453,1.0,23.4
1/7.MOV,1,test,ok,244,60.0,1.0,1.0,0.0,0.385,0.385,1.0,22.3
50/3.MOV,50,test,ok,243,60.0,1.0,1.0,0.0,0.305,0.305,1.0,22.8
24/5.MOV,24,test,ok,244,60.0,1.0,1.0,0.029,0.27,0.27,1.0,22.2
89/4.MOV,89,test,ok,244,60.0,1.0,1.0,0.0,0.389,0.389,1.0,23.8
12/8.MOV,12,test,ok,244,60.0,1.0,1.0,0.0,0.332,0.332,1.0,23.5
76/10.MOV,76,test,ok,244,60.0,1.0,1.0,0.0,0.275,0.275,1.0,23.0
17/4.MOV,17,test,ok,243,60.0,1.0,1.0,0.095,0.28,0.28,1.0,23.3
55/10.MOV,55,test,ok,244,60.0,1.0,1.0,0.209,0.209,0.344,1.0,23.2
85/0.MOV,85,test,ok,245,60.0,1.0,1.0,0.453,0.384,0.453,1.0,22.9
14/14.MOV,14,test,ok,244,60.0,1.0,1.0,0.0,0.332,0.332,1.0,22.4
1/13.MOV,1,test,ok,244,60.0,1.0,1.0,0.0,0.43,0.43,1.0,23.4
53/18.MOV,53,test,ok,244,60.0,1.0,1.0,0.0,0.361,0.361,1.0,23.3
2/0.MOV,2,test,ok,244,60.0,1.0,1.0,0.0,0.582,0.582,1.0,23.3
85/13.MOV,85,test,ok,244,60.0,1.0,1.0,0.393,0.369,0.402,1.0,24.2
9/18.MOV,9,test,ok,245,60.0,1.0,1.0,0.0,0.502,0.502,1.0,25.5
52/17.MOV,52,test,ok,244,60.0,1.0,1.0,0.0,0.418,0.418,1.0,24.8
3/3.MOV,3,test,ok,244,60.0,1.0,1.0,0.004,0.357,0.357,1.0,25.1
57/3.MOV,57,test,ok,244,60.0,1.0,1.0,0.004,0.307,0.307,1.0,24.6
96/8.MOV,96,test,ok,244,60.0,1.0,1.0,0.324,0.324,0.348,1.0,25.6
72/12.MOV,72,test,ok,244,60.0,1.0,1.0,0.0,0.287,0.287,1.0,25.1
19/12.MOV,19,test,ok,243,60.0,1.0,1.0,0.0,0.366,0.366,1.0,24.9
65/12.MOV,65,test,ok,244,60.0,1.0,1.0,0.0,0.34,0.34,1.0,24.3
21/8.MOV,21,test,ok,244,60.0,1.0,1.0,0.0,0.262,0.262,1.0,25.2
66/6.MOV,66,test,ok,244,60.0,1.0,1.0,0.0,0.283,0.283,1.0,24.8
96/15.MOV,96,test,ok,244,60.0,1.0,1.0,0.311,0.324,0.332,1.0,24.7
74/15.MOV,74,test,ok,244,60.0,1.0,1.0,0.0,0.258,0.258,1.0,24.9
21/16.MOV,21,test,ok,244,60.0,1.0,1.0,0.0,0.357,0.357,1.0,24.9
6/18.MOV,6,test,ok,243,60.0,1.0,1.0,0.486,0.498,0.498,1.0,24.6
21/7.MOV,21,test,ok,244,60.0,1.0,1.0,0.0,0.262,0.262,1.0,24.3
8/7.MOV,8,test,ok,243,60.0,1.0,1.0,0.0,0.342,0.342,1.0,24.5
64/8.MOV,64,test,ok,244,60.0,1.0,1.0,0.0,0.373,0.373,1.0,23.9
5/6.MOV,5,test,ok,243,60.0,1.0,1.0,0.0,0.267,0.267,1.0,23.4
8/2.MOV,8,test,ok,243,60.0,1.0,1.0,0.0,0.399,0.399,1.0,25.6
66/11.MOV,66,test,ok,244,60.0,1.0,1.0,0.0,0.275,0.275,1.0,25.3
19/5.MOV,19,test,ok,243,60.0,1.0,1.0,0.0,0.288,0.288,1.0,25.1
1/20.MOV,1,test,ok,244,60.0,1.0,1.0,0.0,0.545,0.545,1.0,25.5
91/2.MOV,91,test,ok,243,60.0,1.0,1.0,0.37,0.424,0.424,1.0,25.0
77/12.MOV,77,test,ok,244,60.0,1.0,1.0,0.0,0.258,0.258,1.0,25.4
54/16.MOV,54,test,ok,244,60.0,1.0,0.996,0.369,0.426,0.426,1.0,24.0
65/8.MOV,65,test,ok,244,60.0,1.0,1.0,0.0,0.34,0.34,1.0,24.8
49/19.MOV,49,test,ok,243,60.0,1.0,1.0,0.28,0.259,0.28,1.0,24.5
6/4.MOV,6,test,ok,243,60.0,1.0,1.0,0.543,0.572,0.576,1.0,24.2
6/9.MOV,6,test,ok,243,60.0,1.0,1.0,0.49,0.481,0.498,1.0,24.1
1/10.MOV,1,test,ok,244,60.0,1.0,0.98,0.0,0.484,0.484,1.0,24.9
67/15.MOV,67,test,ok,244,60.0,1.0,1.0,0.0,0.27,0.27,1.0,24.0
49/18.MOV,49,test,ok,243,60.0,1.0,1.0,0.313,0.288,0.317,1.0,24.3
3/6.MOV,3,test,ok,244,60.0,1.0,1.0,0.0,0.238,0.238,1.0,24.7
19/6.MOV,19,test,ok,243,60.0,1.0,1.0,0.0,0.309,0.309,1.0,24.8
14/2.MOV,14,test,ok,244,60.0,1.0,1.0,0.0,0.303,0.303,1.0,24.5
76/18.MOV,76,test,ok,244,60.0,1.0,1.0,0.0,0.406,0.406,1.0,24.3
9/9.MOV,9,test,ok,242,60.0,1.0,0.996,0.0,0.409,0.409,1.0,23.9
62/3.MOV,62,test,ok,244,60.0,1.0,1.0,0.0,0.393,0.393,1.0,24.4
11/17.MOV,11,test,ok,244,60.0,1.0,1.0,0.0,0.414,0.414,1.0,24.4
67/0.MOV,67,test,ok,244,60.0,1.0,1.0,0.0,0.303,0.303,1.0,24.4
11/10.MOV,11,test,ok,244,60.0,1.0,1.0,0.0,0.348,0.348,1.0,24.7
57/10.MOV,57,test,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,23.9
22/12.MOV,22,test,ok,244,60.0,1.0,1.0,0.0,0.234,0.234,1.0,23.5
63/4.MOV,63,test,ok,244,60.0,1.0,1.0,0.0,0.447,0.447,1.0,24.4
2/9.MOV,2,test,ok,244,60.0,1.0,1.0,0.0,0.398,0.398,1.0,24.5
62/11.MOV,62,test,ok,245,60.0,1.0,1.0,0.0,0.367,0.367,1.0,24.3
5/9.MOV,5,test,ok,243,60.0,1.0,1.0,0.0,0.251,0.251,1.0,23.0
49/8.MOV,49,test,ok,243,60.0,1.0,1.0,0.259,0.263,0.263,1.0,21.4
56/8.MOV,56,test,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,14.1
15/2.MOV,15,test,ok,243,60.0,1.0,1.0,0.0,0.358,0.358,1.0,13.6
